source,article_index,ls_url,as_url,ls_flesch,ls_wiener,ls_lix,as_flesch,as_wiener,as_lix
hannover,392,https://www.hannover.de/Leichte-Sprache/Lernen-und-Arbeiten/Lernen/Schul%E2%88%99beginn-Informationen-f%C3%BCr-Eltern-und-Kinder/Ideen-und-Informationen-f%C3%BCr-zuhause/Mein-Kind-geht-nicht-in-die-Schule,https://www.hannover.de/Leben-in-der-Region-Hannover/Soziales/Kinder-Jugendliche/Grundschulzeit/Einschulungskompass/Ideen-und-Informationen-für-zuhause/Mein-Kind-geht-nicht-in-die-Schule,70.38266365688487,5.081990194130926,31.659097065462753,65.7340730136006,6.188746456692914,35.561202576950606
hannover,393,https://www.hannover.de/Leichte-Sprache/Lernen-und-Arbeiten/Lernen/Schul%E2%88%99beginn-Informationen-f%C3%BCr-Eltern-und-Kinder/Mein-Kind-braucht-Unterst%C3%BCtzung,https://www.hannover.de/Leben-in-der-Region-Hannover/Soziales/Kinder-Jugendliche/Grundschulzeit/Einschulungskompass/Kinder-mit-Förderbedarf,71.95454545454545,5.693192207792209,35.57142857142857,56.90428571428572,6.731171428571431,35.285714285714285
hannover,394,https://www.hannover.de/Leichte-Sprache/Lernen-und-Arbeiten/Lernen/Schul%E2%88%99beginn-Informationen-f%C3%BCr-Eltern-und-Kinder/Mein-Kind-braucht-Unterst%C3%BCtzung/Unterst%C3%BCtzung-in-der-Grund%E2%88%99schule,https://www.hannover.de/Leben-in-der-Region-Hannover/Soziales/Kinder-Jugendliche/Grundschulzeit/Einschulungskompass/Kinder-mit-Förderbedarf/Kinder-mit-Förderbedarf-in-der-Grundschule,59.261995430312254,7.082995024117796,39.04658542777355,58.23158593231585,6.779808759124087,37.27206370272064
hannover,395,https://www.hannover.de/Leichte-Sprache/Lernen-und-Arbeiten/Lernen/Schul%E2%88%99beginn-Informationen-f%C3%BCr-Eltern-und-Kinder/Mein-Kind-braucht-Unterst%C3%BCtzung/Hilfe-f%C3%BCr-Ihr-Kind,https://www.hannover.de/Leben-in-der-Region-Hannover/Soziales/Kinder-Jugendliche/Grundschulzeit/Einschulungskompass/Kinder-mit-Förderbedarf/Hilfe-für-Ihr-Kind,60.91769721176743,6.358426008141946,36.99927029725785,47.28235082674334,9.218420225257608,46.769829858614905
hannover,396,https://www.hannover.de/Leichte-Sprache/Lernen-und-Arbeiten/Lernen/Schul%E2%88%99beginn-Informationen-f%C3%BCr-Eltern-und-Kinder/Mein-Kind-braucht-Unterst%C3%BCtzung/Informationen-f%C3%BCr-Eltern-von-Kindern-mit-Behinderung,https://www.hannover.de/Leben-in-der-Region-Hannover/Soziales/Kinder-Jugendliche/Grundschulzeit/Einschulungskompass/Kinder-mit-Förderbedarf/Informationen-für-Eltern-von-Kindern-mit-Behinderungen,57.79532786885247,6.965888393442623,38.038688524590164,40.833333333333314,8.996366666666667,46.833333333333336
hannover,397,https://www.hannover.de/Leichte-Sprache/Lernen-und-Arbeiten/Lernen/Schul%E2%88%99beginn-Informationen-f%C3%BCr-Eltern-und-Kinder/Spielen,https://www.hannover.de/Leben-in-der-Region-Hannover/Soziales/Kinder-Jugendliche/Grundschulzeit/Einschulungskompass/Spielen,77.98898408812728,3.2662761384678163,28.319382983397674,74.45,4.1061538461538465,33.07692307692308
hannover,398,https://www.hannover.de/Leichte-Sprache/Lernen-und-Arbeiten/Lernen/Schul∙beginn-Informationen-für-Eltern-und-Kinder/Das-machen-Kinder-von-4-bis-6-Jahren/Das-machen-viele-Kinder-mit-4-Jahren,https://www.hannover.de/Leben-in-der-Region-Hannover/Soziales/Kinder-Jugendliche/Grundschulzeit/Einschulungskompass/Das-machen-Kinder-mit-4-5-6-Jahren/Das-machen-viele-Kinder-mit-4-Jahren,75.50068550356934,2.9682093669729115,24.56102557637455,77.44117647058823,3.090650980392157,27.127450980392158
hannover,399,https://www.hannover.de/Leichte-Sprache/Lernen-und-Arbeiten/Lernen/Schul∙beginn-Informationen-für-Eltern-und-Kinder/Das-machen-Kinder-von-4-bis-6-Jahren/Das-machen-viele-Kinder-mit-5-Jahren,https://www.hannover.de/Leben-in-der-Region-Hannover/Soziales/Kinder-Jugendliche/Grundschulzeit/Einschulungskompass/Das-machen-Kinder-mit-4-5-6-Jahren/Das-machen-viele-Kinder-mit-5-Jahren,73.8758314855876,3.5987989159891596,27.221051983247104,75.2234347730145,4.46084804509619,31.759132580392787
hannover,400,https://www.hannover.de/Leichte-Sprache/Lernen-und-Arbeiten/Lernen/Schul∙beginn-Informationen-für-Eltern-und-Kinder/Das-machen-Kinder-von-4-bis-6-Jahren/Das-machen-viele-Kinder-mit-6-Jahren,https://www.hannover.de/Leben-in-der-Region-Hannover/Soziales/Kinder-Jugendliche/Grundschulzeit/Einschulungskompass/Das-machen-Kinder-mit-4-5-6-Jahren/Das-machen-viele-Kinder-mit-6-Jahren,73.60477271593234,3.70497246644379,27.417843420986976,72.87081792569114,4.728816675471034,32.21872248635323
hannover,401,https://www.hannover.de/Leichte-Sprache/Lernen-und-Arbeiten/Lernen/Schul∙beginn-Informationen-für-Eltern-und-Kinder/Informationen-für-die-Zeit-vor-der-Einschulung/Was-passiert-vor-der-Schule,https://www.hannover.de/Leben-in-der-Region-Hannover/Soziales/Kinder-Jugendliche/Grundschulzeit/Einschulungskompass/Informationen-für-die-Zeit-vor-der-Einschulung/Bevor-Ihr-Kind-in-die-Schule-kommt,72.88925945378149,4.138878676470588,27.788865546218485,68.140001144443,5.325336420468363,33.24991774315838
hannover,402,https://www.hannover.de/Leichte-Sprache/Lernen-und-Arbeiten/Lernen/Schul∙beginn-Informationen-für-Eltern-und-Kinder/Informationen-für-die-Zeit-vor-der-Einschulung/Schul∙vorbereitung-im-Kinder∙garten,https://www.hannover.de/Leben-in-der-Region-Hannover/Soziales/Kinder-Jugendliche/Grundschulzeit/Einschulungskompass/Informationen-für-die-Zeit-vor-der-Einschulung/Der-Kindergarten-in-der-Schulvorbereitung,65.54169010658191,5.85006243177084,32.93124629395935,43.831648936170225,8.849601063829786,45.75132978723404
hannover,403,https://www.hannover.de/Leichte-Sprache/Lernen-und-Arbeiten/Lernen/Schul∙beginn-Informationen-für-Eltern-und-Kinder/Informationen-für-die-Zeit-vor-der-Einschulung/Was-passiert-in-der-Grund∙schule,https://www.hannover.de/Leben-in-der-Region-Hannover/Soziales/Kinder-Jugendliche/Grundschulzeit/Einschulungskompass/Informationen-für-die-Zeit-vor-der-Einschulung/Was-passiert-in-der-Grundschule,67.06969528806378,4.688339743719101,29.499772979517708,63.41954022988506,5.646352873563219,32.08045977011494
hannover,404,https://www.hannover.de/Leichte-Sprache/Lernen-und-Arbeiten/Lernen/Schul∙beginn-Informationen-für-Eltern-und-Kinder/Ideen-und-Informationen-für-zuhause/Bücher-ausleihen,https://www.hannover.de/Leben-in-der-Region-Hannover/Soziales/Kinder-Jugendliche/Grundschulzeit/Einschulungskompass/Ideen-und-Informationen-für-zuhause/Bibliothek,62.66748768472907,6.007672249589492,34.88013136288998,53.41428571428571,7.832178571428573,38.035714285714285
hannover,405,https://www.hannover.de/Leichte-Sprache/Lernen-und-Arbeiten/Lernen/Schul∙beginn-Informationen-für-Eltern-und-Kinder/Ideen-und-Informationen-für-zuhause/Die-Eltern-zuhause,https://www.hannover.de/Leben-in-der-Region-Hannover/Soziales/Kinder-Jugendliche/Grundschulzeit/Einschulungskompass/Ideen-und-Informationen-für-zuhause/Die-Eltern-zuhause,68.31633898068745,5.321962295196263,31.849839643031444,61.73494499131441,7.418706581740977,40.85316541208261
hannover,406,https://www.hannover.de/Leichte-Sprache/Lernen-und-Arbeiten/Lernen/Schul∙beginn-Informationen-für-Eltern-und-Kinder/Ideen-und-Informationen-für-zuhause/Zuhause-lernen,https://www.hannover.de/Leben-in-der-Region-Hannover/Soziales/Kinder-Jugendliche/Grundschulzeit/Einschulungskompass/Ideen-und-Informationen-für-zuhause/Lernen-zuhause,77.810906075057,3.619715875319649,28.484691409219707,72.95506780676435,4.508128609552857,30.79908501715593
hannover,407,https://www.hannover.de/Leichte-Sprache/Lernen-und-Arbeiten/Lernen/Schul∙beginn-Informationen-für-Eltern-und-Kinder/Ideen-und-Informationen-für-zuhause/Mein-Kind-geht-nicht-in-die-Schule,https://www.hannover.de/Leben-in-der-Region-Hannover/Soziales/Kinder-Jugendliche/Grundschulzeit/Einschulungskompass/Ideen-und-Informationen-für-zuhause/Mein-Kind-geht-nicht-in-die-Schule,70.38266365688487,5.081990194130926,31.659097065462753,65.7340730136006,6.188746456692914,35.561202576950606
hannover,408,https://www.hannover.de/Leichte-Sprache/Lernen-und-Arbeiten/Lernen/Schul∙beginn-Informationen-für-Eltern-und-Kinder/Ideen-und-Informationen-für-zuhause/Sport∙angebote,https://www.hannover.de/Leben-in-der-Region-Hannover/Soziales/Kinder-Jugendliche/Grundschulzeit/Einschulungskompass/Ideen-und-Informationen-für-zuhause/Sportvereine,57.28514148241494,7.901483812578759,42.605223966090044,46.21813725490195,9.799345098039216,46.62745098039216
hannover,409,https://www.hannover.de/Leichte-Sprache/Lernen-und-Arbeiten/Lernen/Schul∙beginn-Informationen-für-Eltern-und-Kinder/Ideen-und-Informationen-für-zuhause/Wochen∙plan,https://www.hannover.de/Leben-in-der-Region-Hannover/Soziales/Kinder-Jugendliche/Grundschulzeit/Einschulungskompass/Ideen-und-Informationen-für-zuhause/Wochenplan,67.00711073295248,6.125604157043879,36.1060532393339,70.64705882352942,5.682446153846154,36.529411764705884
hannover,410,https://www.hannover.de/Leichte-Sprache/Lernen-und-Arbeiten/Lernen/Schul∙beginn-Informationen-für-Eltern-und-Kinder/Mein-Kind-braucht-Unterstützung/Hilfe-für-Ihr-Kind,https://www.hannover.de/Leben-in-der-Region-Hannover/Soziales/Kinder-Jugendliche/Grundschulzeit/Einschulungskompass/Kinder-mit-Förderbedarf/Hilfe-für-Ihr-Kind,60.91769721176743,6.358426008141946,36.99927029725785,47.28235082674334,9.218420225257608,46.769829858614905
hannover,411,https://www.hannover.de/Leichte-Sprache/Lernen-und-Arbeiten/Lernen/Schul∙beginn-Informationen-für-Eltern-und-Kinder/Mein-Kind-braucht-Unterstützung/Informationen-für-Eltern-von-Kindern-mit-Behinderung,https://www.hannover.de/Leben-in-der-Region-Hannover/Soziales/Kinder-Jugendliche/Grundschulzeit/Einschulungskompass/Kinder-mit-Förderbedarf/Informationen-für-Eltern-von-Kindern-mit-Behinderungen,57.79532786885247,6.965888393442623,38.038688524590164,40.833333333333314,8.996366666666667,46.833333333333336
