source,url,as_tokens,as_ttr,as_mattr,ls_tokens,ls_ttr,ls_mattr
stuttgart,https://www.stuttgart.de/buergerinnen-und-buerger/senioren/beratung-und-angebote?sp%3Aout=easy,88,0.6818181818181818,0.7369230769230769,153,0.5294117647058824,0.7144230769230769
stuttgart,https://www.stuttgart.de/leben/gesundheit/vorsorge/impfungen?sp%3Aout=easy,1233,0.4071370640713706,0.8091554054054054,554,0.3574007220216607,0.7387722772277228
stuttgart,https://www.stuttgart.de/leben/gesundheit/infektionsschutz/?sp%3Aout=easy,174,0.632183908045977,0.7672,301,0.44518272425249167,0.705
stuttgart,https://www.stuttgart.de/leben/gesundheit/umweltmedizin/?sp%3Aout=easy,348,0.5660919540229885,0.7827424749163879,492,0.3556910569105691,0.7116930022573362
stuttgart,https://www.stuttgart.de/organigramm/leistungen/ehenamen-bestimmen?sp%3Aout=easy,1081,0.3135985198889917,0.7302713178294573,465,0.38924731182795697,0.6798076923076923
stuttgart,https://www.stuttgart.de/buergerinnen-und-buerger/menschen-mit-behinderung/wege-in-die-arbeit/?sp%3Aout=easy,2651,0.23840060354583176,0.7447732513451192,2126,0.17779868297271872,0.6775445353875782
stuttgart,https://www.stuttgart.de/organigramm/leistungen/wohnberechtigungsschein-beantragen?sp%3Aout=easy,478,0.48535564853556484,0.7641958041958041,577,0.3535528596187175,0.6825378787878787
hamburg,https://www.hamburg.de/barrierefrei/leichte-sprache/polizei-feuerwehr/ls-starkregen-1019916,1458,0.3731138545953361,0.7829098651525904,2336,0.1892123287671233,0.6695496283340621
hamburg,https://www.hamburg.de/barrierefrei/leichte-sprache/service-und-tipps/beratung-fuer-verbraucher-in-hamburg-575968,238,0.5252100840336135,0.7295238095238095,675,0.3022222222222222,0.6808306709265175
hamburg,https://www.hamburg.de/barrierefrei/leichte-sprache/gesundheit/pflege-stuetz-punkte-575966,304,0.5657894736842105,0.7739607843137255,515,0.34368932038834954,0.6650643776824035
hamburg,https://www.hamburg.de/politik-und-verwaltung/behoerden/bwfg/einrichtungen/hamburgisches-krebsregister/infos-ueber-menschen-mit-krebs-sammeln-1030538,420,0.5452380952380952,0.8344474393530997,989,0.21840242669362994,0.657063829787234
hamburg,https://www.hamburg.de/barrierefrei/leichte-sprache/infos-fuer-menschen-mit-behinderung/ls-fahr-dienst-fuer-menschen-mit-behinderungenls--575940,523,0.5449330783938815,0.8025316455696202,682,0.2844574780058651,0.6712796208530806
hamburg,https://www.hamburg.de/barrierefrei/leichte-sprache/politik/ls-der-senat-576194,226,0.5619469026548672,0.744180790960452,193,0.44041450777202074,0.6881944444444446
hamburg,https://www.hamburg.de/barrierefrei/leichte-sprache/service-und-tipps/ls-trinkwasser-ist-kostbar-1004728,375,0.5626666666666666,0.8182822085889571,377,0.38461538461538464,0.6646341463414634
hamburg,https://www.hamburg.de/barrierefrei/leichte-sprache/bezirke/kindergesundheit-576382,728,0.45467032967032966,0.7511045655375552,734,0.3024523160762943,0.6556496350364963
hamburg,https://www.hamburg.de/barrierefrei/leichte-sprache/soziales-hilfen/schoeffen-bei-gericht-575928,217,0.5483870967741935,0.7302380952380952,247,0.44534412955465585,0.6745454545454546
hamburg,https://www.hamburg.de/barrierefrei/leichte-sprache/soziales-hilfen/justiz-kasse-hamburg-575932,109,0.6422018348623854,0.7296666666666667,205,0.4146341463414634,0.6553846153846153
hamburg,https://www.hamburg.de/barrierefrei/leichte-sprache/service-und-tipps/ls-tipps-bei-duerre-1057882,756,0.4417989417989418,0.8057991513437058,1414,0.22418670438472418,0.6760879120879121
hamburg,https://www.hamburg.de/barrierefrei/leichte-sprache/soziales-hilfen/informationen-fuer-besucher-575936,185,0.6648648648648648,0.8275,790,0.29873417721518986,0.6420782726045884
hamburg,https://www.hamburg.de/barrierefrei/leichte-sprache/freizeit/landungsbruecken-575858,502,0.5318725099601593,0.7743487858719647,348,0.4051724137931034,0.6545819397993311
hamburg,https://www.hamburg.de/barrierefrei/leichte-sprache/bezirke/pflege-stuetz-punkt-mitte-575910,216,0.5740740740740741,0.7220359281437125,325,0.4307692307692308,0.6610144927536232
hamburg,https://www.hamburg.de/barrierefrei/leichte-sprache/gesundheit/der-arzt-ruf-in-hamburg-575964,115,0.6869565217391305,0.7609090909090909,381,0.34908136482939633,0.612710843373494
hamburg,https://www.hamburg.de/barrierefrei/leichte-sprache/freizeit/ausfluege-575864,1188,0.4158249158249158,0.7900438981562774,558,0.2831541218637993,0.6292337917485266
hamburg,https://www.hamburg.de/barrierefrei/leichte-sprache/bezirke/beratung-fuer-menschen-mit-koerper-behinderungen-575916,203,0.5911330049261084,0.7854545454545454,508,0.34448818897637795,0.6503703703703704
hamburg,https://www.hamburg.de/barrierefrei/leichte-sprache/bezirke/soziale-integration-576388,219,0.6118721461187214,0.7652941176470588,247,0.46153846153846156,0.6362626262626263
hamburg,https://www.hamburg.de/barrierefrei/leichte-sprache/bezirke/integrationsrat-576384,222,0.536036036036036,0.7424277456647399,191,0.45549738219895286,0.6795774647887324
